guid,label
18015,positive
18016,positive
18017,neutral
18018,neutral
18019,positive
18020,positive
18021,neutral
18022,positive
18023,neutral
18025,positive
18027,positive
18028,positive
18030,positive
18031,positive
18032,positive
18034,neutral
18035,positive
18036,positive
18039,positive
18040,neutral
18042,neutral
18043,positive
18045,neutral
18046,positive
18047,neutral
18048,positive
18049,negative
18050,neutral
18051,positive
18052,positive
18053,neutral
18054,neutral
18055,positive
18056,positive
18057,positive
18058,positive
18059,positive
18062,positive
18063,positive
18065,negative
18066,positive
18069,neutral
18070,positive
18071,positive
18072,positive
18073,positive
18074,neutral
18075,neutral
18076,positive
18079,positive
18080,positive
18081,positive
18083,positive
18085,negative
18086,positive
18087,positive
18088,positive
18089,positive
18090,positive
18095,positive
18096,neutral
18097,neutral
18098,positive
18102,positive
18103,neutral
18104,positive
18105,positive
18106,positive
18108,positive
18109,positive
18110,neutral
18111,neutral
18112,neutral
18114,positive
18116,positive
18117,neutral
18118,positive
18120,positive
18122,neutral
18123,positive
18124,positive
18125,positive
18126,positive
18127,positive
18129,positive
18130,positive
18133,positive
18134,neutral
18136,positive
18137,positive
18139,neutral
18141,neutral
18142,positive
18144,positive
18145,neutral
18147,neutral
18148,positive
18150,neutral
18152,positive
18153,positive
18154,positive
18158,neutral
18159,positive
18161,positive
18164,neutral
18165,positive
18167,positive
18168,positive
18169,positive
18172,neutral
18173,positive
18174,positive
18176,neutral
18177,negative
18178,positive
18179,positive
18180,neutral
18183,neutral
18185,neutral
18186,positive
18187,positive
18188,neutral
18189,positive
18190,neutral
18192,positive
18193,positive
18194,positive
18195,neutral
18197,neutral
18198,positive
18199,positive
18200,positive
18201,positive
18202,positive
18203,positive
18205,positive
18206,neutral
18209,positive
18211,neutral
18213,positive
18214,positive
18215,positive
18218,positive
18219,positive
18220,neutral
18221,positive
18223,negative
18225,positive
18226,positive
18227,positive
18229,positive
18230,positive
18231,positive
18232,neutral
18234,positive
18235,negative
18236,positive
18237,positive
18238,positive
18239,positive
18240,positive
18241,neutral
18244,positive
18245,positive
18246,positive
18247,positive
18248,positive
18250,positive
18252,positive
18253,neutral
18254,positive
18255,positive
18257,positive
18258,neutral
18259,positive
18260,positive
18261,positive
18263,positive
18265,positive
18267,positive
18268,positive
18269,neutral
18270,positive
18271,positive
18272,positive
18273,positive
18276,positive
18278,positive
18280,positive
18281,positive
18282,positive
18284,negative
18286,neutral
18287,positive
18288,positive
18291,negative
18292,positive
18293,positive
18294,positive
18295,negative
18297,negative
18298,positive
18300,negative
18302,positive
18303,positive
18305,positive
18306,positive
18309,neutral
18310,positive
18311,positive
18312,positive
18313,neutral
18315,positive
18316,positive
18317,neutral
18318,positive
18319,positive
18321,positive
18322,neutral
18323,positive
18324,positive
18325,positive
18326,positive
18327,positive
18328,neutral
18329,positive
18331,positive
18332,positive
18333,positive
18334,positive
18336,positive
18337,positive
18338,positive
18339,positive
18340,positive
18341,neutral
18342,positive
18344,neutral
18345,positive
18348,positive
18349,positive
18351,positive
18352,neutral
18353,positive
18354,positive
18357,positive
18358,positive
18359,positive
18362,neutral
18363,positive
18365,negative
18366,positive
18368,neutral
18369,neutral
18370,positive
18371,positive
18374,positive
18375,positive
18376,positive
18377,positive
18378,positive
18379,neutral
18381,positive
18382,positive
18383,positive
18385,negative
18386,neutral
18387,positive
18388,positive
18389,neutral
18390,positive
18392,positive
18393,positive
18394,neutral
18395,positive
18396,neutral
18398,negative
18399,positive
18400,neutral
18405,neutral
18406,positive
18407,positive
18408,neutral
18409,positive
18410,neutral
18411,positive
18412,positive
18413,negative
18416,positive
18418,positive
18419,neutral
18420,positive
18421,positive
18423,positive
18426,positive
18427,neutral
18428,neutral
18429,positive
18430,positive
18432,negative
18433,neutral
18434,neutral
18435,neutral
18438,positive
18440,neutral
18443,positive
18444,positive
18446,positive
18447,neutral
18448,positive
18449,neutral
18450,neutral
18451,neutral
18453,positive
18454,neutral
18455,positive
18456,neutral
18457,positive
18458,positive
18459,positive
18460,positive
18462,positive
18463,positive
18465,positive
18466,negative
18467,positive
18468,negative
18469,positive
18470,positive
18471,positive
18472,positive
18473,positive
18474,positive
18475,neutral
18477,neutral
18478,positive
18479,positive
18480,positive
18482,positive
18483,positive
18484,positive
18485,positive
18487,positive
18488,neutral
18489,positive
18490,positive
18491,negative
18492,neutral
18493,neutral
18495,positive
18496,neutral
18498,positive
18499,positive
18500,neutral
18502,neutral
18503,positive
18505,positive
18506,positive
18507,positive
18508,neutral
18509,positive
18510,neutral
18513,positive
18514,negative
18515,negative
18518,positive
18519,positive
18521,positive
18522,neutral
18523,positive
18524,neutral
18525,positive
18526,positive
18528,positive
18529,positive
18530,neutral
18532,positive
18533,neutral
18534,positive
18536,positive
18537,negative
18538,positive
18539,positive
18541,neutral
18542,neutral
18543,positive
18546,positive
18550,positive
18551,positive
18552,positive
18554,positive
18555,neutral
18556,positive
18557,neutral
18558,positive
18559,positive
18560,positive
18561,negative
18564,positive
18565,positive
18567,positive
18568,positive
18569,positive
18570,neutral
18571,positive
18572,positive
18574,positive
18576,positive
18577,positive
18578,positive
18579,positive
18582,positive
18584,positive
18585,positive
18586,positive
18587,positive
18588,positive
18591,positive
18592,negative
18593,positive
18594,positive
18595,negative
18596,neutral
18598,positive
18599,negative
18601,positive
18603,positive
18604,positive
18605,positive
18606,negative
18607,positive
18610,positive
18611,positive
18613,positive
18614,positive
18618,neutral
18619,neutral
18620,positive
18621,positive
18622,negative
18623,positive
18625,positive
18626,neutral
18627,neutral
18629,positive
18630,positive
18633,neutral
18634,positive
18639,positive
18641,negative
18643,neutral
18645,positive
18647,neutral
18648,neutral
18649,positive
18651,positive
18654,neutral
18657,neutral
18658,neutral
18661,neutral
18662,positive
18663,positive
18665,positive
18666,positive
18669,positive
18670,positive
18671,positive
18672,positive
18673,positive
18674,positive
18675,positive
18677,negative
18679,positive
18682,positive
18683,positive
18684,negative
18685,neutral
18686,neutral
18687,positive
18688,negative
18689,positive
18691,positive
18693,positive
18694,positive
18695,positive
18696,positive
18697,neutral
18700,positive
18701,positive
18702,neutral
18703,neutral
18704,positive
18705,neutral
18707,positive
18708,neutral
18709,positive
18712,positive
18713,positive
18714,positive
18715,neutral
18716,positive
18717,positive
18719,positive
18720,positive
18721,neutral
18722,positive
18723,positive
18724,neutral
18726,neutral
18728,positive
18729,positive
18730,positive
18731,positive
18732,neutral
18734,neutral
18736,positive
18737,positive
18738,positive
18740,neutral
18742,neutral
18744,negative
18745,positive
18749,positive
18750,positive
18751,positive
18752,positive
18754,positive
18755,positive
18757,neutral
18759,positive
18762,positive
18765,negative
18767,positive
18768,positive
18769,neutral
18772,positive
18773,neutral
18774,positive
18779,positive
18781,positive
18782,neutral
18783,positive
18785,positive
18786,positive
18788,positive
18789,positive
18790,positive
18791,neutral
18792,positive
18793,neutral
18794,neutral
18795,neutral
18796,positive
18797,neutral
18798,neutral
18799,positive
18801,negative
18802,positive
18803,positive
18804,positive
18806,positive
18807,neutral
18808,neutral
18810,positive
18811,positive
18812,positive
18813,positive
18815,positive
18816,positive
18817,positive
18818,positive
18819,positive
18820,neutral
18821,neutral
18823,positive
18824,positive
18826,neutral
18827,positive
18828,positive
18830,positive
18831,positive
18832,neutral
18833,positive
18835,positive
18836,positive
18837,negative
18838,negative
18839,positive
18840,neutral
18843,positive
18844,neutral
18845,positive
18847,neutral
18848,positive
18851,positive
18852,positive
18855,positive
18856,positive
18857,neutral
18858,neutral
18860,neutral
18861,positive
18862,neutral
18863,positive
18864,positive
18865,neutral
18867,neutral
18870,positive
18872,neutral
18873,positive
18876,positive
18877,neutral
18878,negative
18879,neutral
18880,neutral
18881,positive
18883,positive
18884,positive
18886,positive
18888,positive
18889,neutral
18890,positive
18891,positive
18892,neutral
18893,positive
18894,positive
18895,neutral
18896,positive
18897,neutral
18898,positive
18900,positive
18901,positive
18902,positive
18903,neutral
18904,negative
18906,positive
18907,negative
18908,positive
18909,positive
18910,positive
18912,positive
18914,neutral
18915,positive
18916,positive
18919,positive
18920,positive
18921,neutral
18922,positive
18923,positive
18924,negative
18925,positive
18926,neutral
18927,positive
18929,positive
18930,positive
18931,neutral
18932,positive
18933,positive
18934,positive
18935,positive
18936,positive
18938,positive
18939,positive
18940,positive
18942,positive
18943,positive
18944,neutral
18948,positive
18949,positive
18951,neutral
18953,positive
18954,positive
18955,neutral
18957,negative
18958,negative
18961,positive
18962,neutral
18963,positive
18964,neutral
18965,positive
18966,positive
18968,neutral
18969,neutral
18971,positive
18973,neutral
18974,positive
18976,positive
18977,positive
18978,positive
18979,positive
18980,positive
18983,positive
18984,positive
18985,positive
18986,neutral
18987,neutral
18988,positive
18990,positive
18991,positive
18992,neutral
18994,positive
18995,neutral
18996,positive
18997,neutral
18998,positive
19000,positive
19001,positive
19002,positive
19003,neutral
19004,positive
19007,positive
19008,neutral
19010,positive
19011,negative
19012,neutral
19013,positive
19014,positive
19015,positive
19017,neutral
19019,neutral
19020,positive
19021,positive
19023,positive
19024,negative
19027,positive
19029,positive
19030,positive
19031,positive
19032,positive
19033,positive
19034,positive
19036,positive
19038,positive
19041,neutral
19042,positive
19043,positive
19045,positive
19046,positive
19048,positive
19050,positive
19051,negative
19053,positive
19054,positive
19056,positive
19057,neutral
19059,positive
19060,positive
19061,neutral
19062,positive
19064,positive
19065,neutral
19066,positive
19067,positive
19069,positive
19071,neutral
19074,positive
19075,negative
19076,neutral
19078,positive
19080,positive
19081,neutral
19082,positive
19083,neutral
19086,positive
19087,positive
19089,neutral
19090,positive
19091,neutral
19093,positive
19096,positive
19097,positive
19098,neutral
19099,positive
19100,positive
19101,neutral
19103,positive
19104,positive
19106,negative
19107,positive
19108,neutral
19109,neutral
19110,positive
19111,neutral
19112,positive
19113,neutral
19114,positive
19115,neutral
19116,positive
19117,positive
19120,positive
19121,positive
19122,neutral
19124,positive
19125,positive
19126,positive
19127,positive
19128,neutral
19130,negative
19131,positive
19132,positive
19133,neutral
19134,neutral
19135,neutral
19136,positive
19137,neutral
19138,positive
19139,neutral
19142,positive
19145,positive
19146,positive
19147,positive
19150,positive
19151,positive
19152,positive
19153,positive
19154,positive
19155,positive
19156,positive
19157,neutral
19158,positive
19159,positive
19160,positive
19161,neutral
19162,positive
19164,positive
19165,negative
19166,positive
19168,neutral
19169,positive
19170,neutral
19174,positive
19178,neutral
19179,positive
19180,neutral
19181,neutral
19182,positive
19185,positive
19187,positive
19190,positive
19192,positive
19193,positive
19194,positive
19196,positive
19197,positive
19199,positive
19203,neutral
19204,positive
19206,positive
19207,positive
19210,neutral
19211,positive
19212,negative
19213,positive
19214,positive
19215,neutral
19216,positive
19218,neutral
19219,positive
19220,positive
19222,positive
19224,neutral
19225,positive
19227,positive
19229,positive
19230,neutral
19232,positive
19233,neutral
19234,neutral
19235,neutral
19238,positive
19240,neutral
19241,neutral
19243,neutral
19245,positive
19246,positive
19247,positive
19248,positive
19249,positive
19250,negative
19251,positive
19252,positive
19253,negative
19254,positive
19255,positive
19256,negative
19258,positive
19259,positive
19260,positive
19261,positive
19262,positive
19263,positive
19264,positive
19266,positive
19267,positive
19268,neutral
19269,positive
19271,positive
19272,neutral
19273,positive
19274,positive
19275,neutral
19277,neutral
19279,positive
19281,positive
19284,neutral
19285,positive
19286,neutral
19288,positive
19289,negative
19290,positive
19291,positive
19293,positive
19295,positive
19296,positive
19298,neutral
19299,positive
19301,negative
19302,neutral
19303,neutral
19304,positive
19306,positive
19309,positive
19311,positive
19312,neutral
19313,positive
19314,positive
19315,positive
19316,positive
19317,positive
19318,positive
19319,neutral
19321,positive
19322,negative
19323,neutral
19324,positive
19325,positive
19326,negative
19327,positive
19329,positive
19330,positive
19331,positive
19332,neutral
19334,negative
19336,positive
19337,neutral
19338,positive
19339,neutral
19340,positive
19341,positive
19343,positive
19344,neutral
19346,positive
19347,positive
19348,positive
19349,neutral
19350,positive
19351,positive
19353,positive
19354,positive
19355,positive
19356,neutral
19357,positive
19359,neutral
19360,positive
19361,positive
19362,positive
19364,positive
19365,positive
19366,positive
19367,positive
19368,neutral
19369,positive
19370,positive
19371,positive
19372,neutral
19373,neutral
19374,neutral
19376,positive
19377,neutral
19379,positive
19380,positive
19381,negative
19383,neutral
19384,positive
19385,neutral
19386,positive
19387,positive
19390,neutral
19391,positive
19392,negative
19393,neutral
19394,positive
19395,positive
19398,neutral
19399,positive
19400,positive
19402,negative
19404,positive
19405,positive
19406,positive
19407,positive
19409,positive
19410,positive
19411,positive
19412,positive
19414,neutral
19415,neutral
19416,positive
19417,positive
19419,positive
19420,positive
19422,negative
19423,negative
19424,positive
19426,positive
19427,positive
19428,positive
19429,positive
19431,neutral
19432,positive
19434,positive
19435,neutral
19436,positive
19441,positive
19442,positive
19444,positive
19447,positive
19448,positive
19449,neutral
19450,negative
19451,neutral
19452,positive
19453,positive
19454,positive
19456,neutral
19457,positive
19458,positive
19459,positive
19460,positive
19461,positive
19463,negative
19464,neutral
19465,neutral
19466,positive
19467,positive
19468,neutral
19471,positive
19472,positive
19474,positive
19475,positive
19476,neutral
19478,negative
19479,positive
19480,neutral
19481,positive
19486,neutral
19488,positive
19489,positive
19490,positive
19492,positive
19493,neutral
19495,positive
19497,neutral
19499,positive
19500,positive
19501,positive
19503,positive
19504,positive
19505,neutral
19506,neutral
19507,positive
19508,positive
19510,positive
19511,negative
19512,positive
19514,neutral
19515,positive
19517,neutral
19518,neutral
19519,positive
19520,positive
19521,neutral
19522,positive
19523,positive
19524,positive
19529,positive
19531,positive
19532,neutral
19533,positive
19534,positive
19536,positive
19537,positive
19538,negative
19539,neutral
19540,neutral
19541,neutral
19542,positive
19544,neutral
19545,negative
19546,neutral
19547,positive
19549,positive
19550,positive
19552,positive
19553,positive
19554,positive
19555,positive
19556,positive
19557,neutral
19559,neutral
19560,positive
19565,positive
19566,negative
19568,neutral
19569,positive
19570,positive
19571,positive
19572,positive
19573,positive
19574,neutral
19575,neutral
19578,neutral
19579,positive
19581,neutral
19583,positive
19584,positive
19585,positive
19586,positive
19587,positive
19589,positive
19591,positive
19592,positive
19593,positive
19595,neutral
19596,positive
19597,positive
19598,positive
19599,positive
19600,neutral
19601,positive
19603,negative
19605,negative
19608,positive
19609,positive
19610,positive
19614,positive
19615,neutral
19616,positive
19619,neutral
19623,positive
19625,neutral
19626,positive
19627,neutral
19629,neutral
19630,positive
19631,positive
19632,positive
19633,positive
19634,positive
19635,positive
19636,positive
19637,positive
19638,positive
19639,positive
19640,neutral
19642,positive
19645,neutral
19648,neutral
19650,positive
19652,neutral
19653,positive
19655,positive
19657,negative
19658,positive
19659,positive
19660,positive
19662,positive
19663,neutral
19665,positive
19667,positive
19668,negative
19669,negative
19670,positive
19673,neutral
19674,positive
19675,neutral
19676,neutral
19677,neutral
19678,positive
19679,negative
19680,neutral
19681,positive
19682,neutral
19683,positive
19684,positive
19685,positive
19686,positive
19687,neutral
19693,positive
19695,positive
19696,negative
19700,positive
19701,negative
19704,positive
19706,neutral
19707,neutral
19708,neutral
19712,positive
19713,positive
19714,positive
19716,neutral
19717,positive
19718,neutral
19720,positive
19722,positive
19724,neutral
19725,positive
19726,positive
19727,positive
19728,positive
19729,positive
19730,positive
19733,neutral
19734,positive
19735,positive
19737,positive
19738,positive
19739,neutral
19740,positive
19741,positive
19743,neutral
19744,positive
19745,positive
19746,neutral
19747,neutral
19751,positive
19754,positive
19756,positive
19757,positive
19758,positive
19760,positive
19761,positive
19763,negative
19764,positive
19765,positive
19766,positive
19767,neutral
19768,positive
19771,positive
19773,neutral
19774,positive
19777,negative
19779,positive
19780,positive
19783,negative
19784,positive
19785,negative
19786,positive
19787,neutral
19789,positive
19792,positive
19793,positive
19794,positive
19796,positive
19797,negative
19798,positive
19801,positive
19802,positive
19803,positive
19804,positive
19805,neutral
19806,positive
19807,neutral
19808,positive
19809,positive
19811,positive
19812,positive
19816,positive
19818,neutral
19819,neutral
19820,positive
19821,positive
19822,positive
19823,positive
19824,negative
19826,neutral
19827,neutral
19828,positive
19829,positive
19831,positive
19833,neutral
19835,positive
19837,positive
19838,positive
19840,positive
19841,neutral
19842,positive
19843,positive
19844,positive
19845,positive
19846,positive
19847,positive
19848,neutral
19850,positive
19852,positive
19853,positive
19855,positive
19858,positive
19859,positive
19860,positive
19861,positive
19863,positive
19864,positive
19865,neutral
19867,neutral
19868,positive
19870,neutral
19872,positive
19873,positive
19874,positive
19877,positive
19880,positive
19881,positive
19882,positive
19885,neutral
19887,positive
19890,positive
19891,positive
19892,positive
19894,positive
19897,neutral
19898,neutral
19899,positive
19902,positive
19903,positive
19904,positive
19905,positive
19906,positive
19907,positive
19909,neutral
19910,positive
19911,neutral
19912,positive
19913,positive
19914,positive
19916,positive
19920,positive
19921,neutral
19922,positive
19925,positive
19926,positive
19927,positive
19928,neutral
19929,positive
19930,positive
19932,positive
19933,positive
19934,positive
19935,positive
19936,positive
19937,positive
19940,negative
19941,positive
19942,positive
19943,positive
19944,positive
19945,positive
19946,neutral
19948,positive
19949,positive
19950,positive
19951,neutral
19952,positive
19954,positive
19955,positive
19956,positive
19958,neutral
19959,positive
19960,positive
19961,negative
19962,positive
19963,neutral
19964,neutral
19968,neutral
19969,positive
19971,positive
19972,neutral
19973,positive
19975,positive
19977,positive
19978,positive
19979,positive
19980,neutral
19983,positive
19984,positive
19985,positive
19986,positive
19987,neutral
19988,neutral
19989,positive
19990,positive
19992,positive
19993,neutral
19994,positive
19995,positive
19996,positive
19997,positive
19999,neutral
20000,positive
20002,positive
20004,positive
20009,positive
20011,positive
20012,positive
20013,positive
20018,positive
20019,positive
20020,positive
20021,positive
20022,positive
20024,positive
20025,neutral
20026,positive
20027,positive
20029,positive
20031,neutral
20032,positive
20033,positive
20034,positive
20035,positive
20036,positive
20037,positive
20038,neutral
20039,negative
20040,neutral
20041,positive
20042,positive
20043,positive
20044,positive
20047,neutral
20048,positive
20049,positive
20050,positive
20051,positive
20054,positive
20055,neutral
20056,positive
20057,positive
20058,neutral
20059,neutral
20061,positive
20062,positive
20063,neutral
20064,positive
20065,positive
20067,neutral
20068,positive
20072,positive
20074,positive
20075,positive
20076,positive
20077,positive
20079,positive
20080,neutral
20082,positive
20084,positive
20085,neutral
20086,positive
20087,positive
20089,positive
20090,positive
20091,positive
20092,positive
20095,positive
20096,positive
20097,neutral
20098,positive
20099,positive
20102,neutral
20105,positive
20106,positive
20107,positive
20108,positive
20109,neutral
20110,neutral
20112,neutral
20114,positive
20115,positive
20116,positive
20117,positive
20119,positive
20120,neutral
20121,positive
20123,positive
20124,neutral
20125,neutral
20126,positive
20127,positive
20128,positive
20129,neutral
20130,positive
20131,positive
20132,positive
20133,positive
20135,positive
20136,positive
20137,neutral
20139,positive
20140,positive
20141,positive
20142,positive
20143,positive
20145,negative
20146,positive
20148,negative
20149,negative
20150,positive
20152,neutral
20153,positive
20154,positive
20156,positive
20157,neutral
20158,neutral
20159,positive
20160,positive
20161,positive
20162,positive
20163,positive
20165,positive
20166,neutral
20167,negative
20168,neutral
20169,neutral
20171,positive
20172,positive
20173,positive
20176,neutral
20178,positive
20179,positive
20181,neutral
20182,positive
20183,positive
20184,neutral
20185,positive
20186,neutral
20187,neutral
20188,neutral
20189,neutral
20191,positive
20197,positive
20198,positive
20201,neutral
20202,neutral
20203,neutral
20204,positive
20205,neutral
20206,positive
20210,positive
20211,positive
20212,neutral
20213,positive
20214,positive
20216,neutral
20217,positive
20218,neutral
20219,neutral
20220,positive
20221,positive
20224,positive
20226,positive
20227,positive
20228,positive
20229,positive
20230,positive
20231,positive
20233,positive
20234,positive
20235,positive
20236,positive
20239,positive
20240,positive
20241,negative
20242,neutral
20243,positive
20244,positive
20245,positive
20246,positive
20248,positive
20249,positive
20250,positive
20251,positive
20252,positive
20253,positive
20254,positive
20255,neutral
20256,positive
20257,positive
20258,positive
20259,positive
20260,positive
20262,positive
20263,positive
20264,positive
20265,positive
20266,positive
20267,positive
20269,positive
20271,positive
20272,neutral
20273,positive
20274,neutral
20275,positive
20277,neutral
20278,positive
20279,positive
20281,positive
20282,positive
20284,positive
20285,positive
20287,positive
20289,positive
20291,neutral
20292,positive
20293,positive
20295,positive
20297,neutral
20298,neutral
20299,positive
20300,positive
20302,positive
20303,positive
20304,neutral
20305,positive
20309,neutral
20310,positive
20311,neutral
20312,positive
20313,positive
20314,positive
20315,positive
20316,neutral
20317,positive
20318,positive
20320,positive
20321,neutral
20322,positive
20323,positive
20324,neutral
20325,positive
20328,positive
20329,positive
20330,positive
20332,neutral
20333,neutral
20334,positive
20335,neutral
20336,positive
20338,neutral
20339,positive
20340,neutral
20342,positive
20343,positive
20344,positive
20345,positive
20346,positive
20347,positive
20348,positive
20349,neutral
20351,positive
20352,positive
20355,positive
20356,positive
20357,neutral
20358,neutral
20359,positive
20360,positive
20361,neutral
20363,positive
20364,positive
20367,positive
20368,positive
20369,neutral
20372,positive
20373,neutral
20374,positive
20375,positive
20376,positive
20378,neutral
20380,positive
20381,positive
20383,neutral
20384,positive
20385,neutral
20387,positive
20388,positive
20390,neutral
20391,positive
20392,positive
20394,positive
20395,positive
20396,neutral
20397,positive
20398,neutral
20400,positive
20402,neutral
20403,positive
20405,neutral
20407,neutral
20409,positive
20412,neutral
20413,positive
20415,positive
20418,positive
20419,positive
20420,positive
20421,positive
20422,positive
20423,neutral
20425,positive
20426,positive
20427,positive
20428,neutral
20430,neutral
20432,positive
20433,positive
20434,positive
20435,positive
20439,positive
20441,positive
20442,positive
20443,positive
20447,negative
20449,positive
20451,positive
20452,positive
20455,neutral
20456,positive
20457,positive
20458,positive
20459,neutral
20460,positive
20461,positive
20463,neutral
20464,positive
20465,neutral
20466,positive
20467,positive
20470,positive
20471,positive
20474,positive
20475,positive
20478,positive
20479,positive
20480,positive
20481,positive
20483,negative
20484,positive
20485,neutral
20486,positive
20487,neutral
20489,neutral
20490,positive
20491,neutral
20493,positive
20494,neutral
20496,neutral
20497,neutral
20498,positive
20499,positive
20500,positive
20501,positive
20502,positive
20503,positive
20504,positive
20505,positive
20507,positive
20508,positive
20510,positive
20511,positive
20512,positive
20513,positive
20514,positive
20516,positive
20517,positive
20519,positive
20520,positive
20521,neutral
20522,neutral
20524,positive
20525,neutral
20528,positive
20529,neutral
20530,positive
20531,positive
20532,positive
20533,positive
20534,positive
20535,positive
20536,positive
20539,positive
20540,positive
20541,negative
20542,positive
20544,positive
20546,positive
20547,positive
20550,neutral
20552,positive
20553,neutral
20554,positive
20555,neutral
20557,positive
20559,positive
20561,positive
20562,positive
20563,neutral
20564,positive
20567,positive
20568,positive
20571,neutral
20573,positive
20574,positive
20578,positive
20579,positive
20580,positive
20581,positive
20582,negative
20583,neutral
20584,positive
20588,neutral
20591,positive
20594,positive
20595,positive
20596,positive
20597,positive
20598,positive
20599,positive
20601,positive
20603,positive
20604,neutral
20605,positive
20607,positive
20612,neutral
20613,positive
20614,positive
20616,positive
20620,positive
20621,positive
20622,positive
20623,neutral
20625,neutral
20626,neutral
20628,positive
20630,positive
20631,neutral
20633,positive
20634,positive
20635,positive
20636,positive
20637,positive
20638,positive
20639,positive
20640,positive
20641,positive
20642,positive
20644,neutral
20647,neutral
20648,positive
20649,positive
20650,positive
20651,positive
20653,positive
20654,neutral
20657,positive
20660,positive
20661,neutral
20662,positive
20664,positive
20666,neutral
20667,positive
20668,positive
20669,positive
20670,neutral
20671,neutral
20672,positive
20673,neutral
20676,positive
20677,positive
20678,positive
20679,neutral
20680,positive
20682,positive
20683,positive
20685,neutral
20686,neutral
20687,positive
20688,positive
20689,positive
20690,positive
20691,positive
20692,neutral
20693,neutral
20695,positive
20697,neutral
20699,neutral
20701,positive
20702,positive
20705,positive
20706,negative
20707,positive
20708,negative
20709,positive
20710,positive
20711,positive
20713,positive
20714,neutral
20715,positive
20716,positive
20717,positive
20718,positive
20720,positive
20721,positive
20722,positive
20725,negative
20728,neutral
20729,positive
20730,neutral
20732,positive
20733,positive
20734,neutral
20735,positive
20736,positive
20737,neutral
20739,negative
20740,negative
20741,positive
20742,positive
20743,positive
20744,neutral
20745,positive
20746,positive
20747,positive
20748,neutral
20751,positive
20752,neutral
20753,positive
20754,positive
20756,negative
20758,positive
20759,neutral
20761,positive
20762,positive
20763,positive
20764,positive
20766,positive
20768,positive
20769,neutral
20770,positive
20771,positive
20772,positive
20773,positive
20774,positive
20776,positive
20777,neutral
20779,positive
20780,positive
20781,positive
20782,positive
20783,positive
20784,positive
20786,positive
20788,positive
20790,positive
20791,positive
20793,positive
20794,negative
20795,positive
20796,positive
20797,positive
20798,positive
20799,positive
20801,positive
20803,positive
20804,neutral
20805,neutral
20806,positive
20807,neutral
20808,positive
20809,positive
20813,neutral
20815,positive
20817,positive
20818,neutral
20819,positive
20820,positive
20823,positive
20824,positive
20825,positive
20830,positive
20831,positive
20832,negative
20833,positive
20834,positive
20838,neutral
20839,neutral
20844,positive
20845,positive
20846,negative
20847,positive
20849,positive
20851,neutral
20852,positive
20853,positive
20854,positive
20855,positive
20856,neutral
20857,positive
20858,positive
20859,negative
20860,positive
20861,positive
20863,neutral
20865,negative
20868,positive
20869,positive
20870,positive
20871,negative
20872,positive
20873,positive
20874,positive
20875,positive
20876,neutral
20878,negative
20879,positive
20883,positive
20884,positive
20885,positive
20886,positive
20889,positive
20890,positive
20891,positive
20892,positive
20894,positive
20895,positive
20896,positive
20897,positive
20898,positive
20899,positive
20900,positive
20901,positive
20902,positive
20903,positive
20908,positive
20910,positive
20912,neutral
20914,neutral
20915,positive
20916,negative
20918,positive
20919,positive
20922,neutral
20923,neutral
20926,negative
20928,positive
20929,positive
20930,positive
20931,positive
20933,neutral
20937,positive
20938,positive
20939,positive
20940,neutral
20941,positive
20942,positive
20943,positive
20946,positive
20947,positive
20948,positive
20949,positive
20950,positive
20951,positive
20952,positive
20954,neutral
20955,positive
20956,positive
20957,neutral
20958,positive
20959,positive
20960,positive
20961,positive
20963,neutral
20965,positive
20966,positive
20967,positive
20968,neutral
20969,positive
20970,positive
20973,positive
20974,neutral
20977,positive
20978,neutral
20983,positive
20984,positive
20985,positive
20986,positive
20988,positive
20989,positive
20990,neutral
20993,positive
20994,positive
20995,neutral
20996,neutral
20997,neutral
20998,positive
20999,positive
21000,neutral
21002,positive
21003,positive
21004,negative
21006,neutral
21008,positive
21010,neutral
21011,positive
21012,positive
21013,positive
21016,positive
21017,positive
21018,positive
21019,positive
21020,positive
21021,positive
21022,positive
21023,positive
21024,positive
21026,positive
21027,neutral
21028,positive
21031,positive
21032,positive
21034,neutral
21035,positive
21036,negative
21037,positive
21039,positive
21040,positive
21041,positive
21042,neutral
21043,positive
21044,neutral
21045,neutral
21046,neutral
21048,neutral
21049,positive
21050,positive
21051,positive
21052,neutral
21054,neutral
21055,neutral
21056,positive
21057,positive
21058,positive
21060,positive
21061,positive
21062,positive
21063,positive
21064,neutral
21065,neutral
21066,neutral
21067,positive
21068,positive
21070,neutral
21071,neutral
21075,neutral
21076,neutral
21077,positive
21080,positive
21082,neutral
21083,positive
21085,positive
21087,neutral
21088,neutral
21089,neutral
21090,neutral
21091,neutral
21092,positive
21094,neutral
21096,positive
21097,neutral
21098,neutral
21099,positive
21100,positive
21104,positive
21105,negative
21106,neutral
21108,neutral
21112,positive
21113,positive
21116,neutral
21118,positive
21120,neutral
21121,neutral
21123,positive
21124,negative
21125,neutral
21126,neutral
21127,positive
21128,negative
21129,positive
21130,positive
21131,neutral
21132,neutral
21133,positive
21134,positive
21135,negative
21137,neutral
21139,positive
21143,neutral
21144,positive
21147,positive
21148,positive
21149,neutral
21150,neutral
21151,positive
21155,positive
21157,positive
21158,positive
21160,positive
21161,negative
21162,positive
21165,neutral
21166,positive
21168,neutral
21169,neutral
21170,positive
21171,positive
21172,positive
21173,positive
21175,positive
